nohup: ignoring input
/root/.openclaw/workspace/polymarket_engine/radar_engine.py:339: DeprecationWarning: datetime.datetime.utcnow() is deprecated and scheduled for removal in a future version. Use timezone-aware objects to represent datetimes in UTC: datetime.datetime.now(datetime.UTC).
  f"{datetime.utcnow().isoformat()} | "
2026-03-12T18:02:31.012863 | deploy=0 watch=3
2026-03-12T18:03:31.013786 | deploy=0 watch=3
2026-03-12T18:04:31.014728 | deploy=0 watch=3
2026-03-12T18:05:31.015650 | deploy=0 watch=3
2026-03-12T18:06:31.016690 | deploy=0 watch=3
2026-03-12T18:07:31.017787 | deploy=0 watch=3
2026-03-12T18:08:31.018955 | deploy=0 watch=3
2026-03-12T18:09:31.019914 | deploy=0 watch=3
2026-03-12T18:10:31.020826 | deploy=0 watch=3
2026-03-12T18:11:31.021891 | deploy=0 watch=3
2026-03-12T18:12:31.022825 | deploy=0 watch=3
2026-03-12T18:13:31.023966 | deploy=0 watch=3
2026-03-12T18:14:31.024975 | deploy=0 watch=3
2026-03-12T18:15:31.025921 | deploy=0 watch=3
2026-03-12T18:16:31.026902 | deploy=0 watch=3
2026-03-12T18:17:31.027780 | deploy=0 watch=3
2026-03-12T18:18:31.028835 | deploy=0 watch=3
2026-03-12T18:19:31.029727 | deploy=0 watch=3
2026-03-12T18:20:31.030830 | deploy=0 watch=3
2026-03-12T18:21:31.031754 | deploy=0 watch=3
2026-03-12T18:22:31.032710 | deploy=0 watch=3
2026-03-12T18:23:31.033819 | deploy=0 watch=3
2026-03-12T18:24:31.034965 | deploy=0 watch=3
2026-03-12T18:25:31.036037 | deploy=0 watch=3
2026-03-12T18:26:31.036977 | deploy=0 watch=3
2026-03-12T18:27:31.038209 | deploy=0 watch=3
2026-03-12T18:28:31.039396 | deploy=0 watch=3
2026-03-12T18:29:31.040370 | deploy=0 watch=3
2026-03-12T18:30:31.041263 | deploy=0 watch=3
2026-03-12T18:31:31.042466 | deploy=0 watch=3
2026-03-12T18:32:31.043572 | deploy=0 watch=3
2026-03-12T18:33:31.044511 | deploy=0 watch=3
2026-03-12T18:34:31.045712 | deploy=0 watch=3
2026-03-12T18:35:31.046716 | deploy=0 watch=3
2026-03-12T18:36:31.048177 | deploy=0 watch=3
2026-03-12T18:37:31.049040 | deploy=0 watch=3
2026-03-12T18:38:31.050252 | deploy=0 watch=3
2026-03-12T18:39:31.051171 | deploy=0 watch=3
2026-03-12T18:40:31.052424 | deploy=0 watch=3
2026-03-12T18:41:31.053324 | deploy=0 watch=3
2026-03-12T18:42:31.054536 | deploy=0 watch=3
2026-03-12T18:43:31.055485 | deploy=0 watch=3
2026-03-12T18:44:31.056461 | deploy=0 watch=3
2026-03-12T18:45:31.057705 | deploy=0 watch=3
2026-03-12T18:46:31.058653 | deploy=0 watch=3
2026-03-12T18:47:31.059821 | deploy=0 watch=3
2026-03-12T18:48:31.060937 | deploy=0 watch=3
2026-03-12T18:49:31.061771 | deploy=0 watch=3
2026-03-12T18:50:31.062891 | deploy=0 watch=3
2026-03-12T18:51:31.063870 | deploy=0 watch=3
2026-03-12T18:52:31.064782 | deploy=0 watch=3
2026-03-12T18:53:31.065715 | deploy=0 watch=3
2026-03-12T18:54:31.066867 | deploy=0 watch=3
2026-03-12T18:55:31.068065 | deploy=0 watch=3
2026-03-12T18:56:31.068978 | deploy=0 watch=3
2026-03-12T18:57:31.070262 | deploy=0 watch=3
2026-03-12T18:58:31.071233 | deploy=0 watch=3
2026-03-12T18:59:31.072153 | deploy=0 watch=3
2026-03-12T19:00:31.073144 | deploy=0 watch=3
2026-03-12T19:01:31.074274 | deploy=0 watch=3
2026-03-12T19:02:31.075183 | deploy=0 watch=3
2026-03-12T19:03:31.076311 | deploy=0 watch=3
2026-03-12T19:04:31.077302 | deploy=0 watch=3
2026-03-12T19:05:31.078218 | deploy=0 watch=3
2026-03-12T19:06:31.079235 | deploy=0 watch=3
2026-03-12T19:07:31.080309 | deploy=0 watch=3
2026-03-12T19:08:31.081231 | deploy=0 watch=3
2026-03-12T19:09:31.082104 | deploy=0 watch=3
2026-03-12T19:10:31.082990 | deploy=0 watch=3
2026-03-12T19:11:31.084006 | deploy=0 watch=3
2026-03-12T19:12:31.085118 | deploy=0 watch=3
2026-03-12T19:13:31.086252 | deploy=0 watch=3
2026-03-12T19:14:31.087287 | deploy=0 watch=3
2026-03-12T19:15:31.088138 | deploy=0 watch=3
2026-03-12T19:16:31.089117 | deploy=0 watch=3
2026-03-12T19:17:31.090200 | deploy=0 watch=3
2026-03-12T19:18:31.091259 | deploy=0 watch=3
2026-03-12T19:19:31.092226 | deploy=0 watch=3
2026-03-12T19:20:31.093355 | deploy=0 watch=3
2026-03-12T19:21:31.094643 | deploy=0 watch=3
2026-03-12T19:22:31.095716 | deploy=0 watch=3
2026-03-12T19:23:31.096779 | deploy=0 watch=3
2026-03-12T19:24:31.097814 | deploy=0 watch=3
2026-03-12T19:25:31.098748 | deploy=0 watch=3
2026-03-12T19:26:31.099989 | deploy=0 watch=3
2026-03-12T19:27:31.100989 | deploy=0 watch=3
2026-03-12T19:28:31.101881 | deploy=0 watch=3
2026-03-12T19:29:31.103025 | deploy=0 watch=3
2026-03-12T19:30:31.103917 | deploy=0 watch=3
2026-03-12T19:31:31.105061 | deploy=0 watch=3
2026-03-12T19:32:31.106036 | deploy=0 watch=3
2026-03-12T19:33:31.106883 | deploy=0 watch=3
2026-03-12T19:34:31.107806 | deploy=0 watch=3
2026-03-12T19:35:31.108727 | deploy=0 watch=3
2026-03-12T19:36:31.109672 | deploy=0 watch=3
2026-03-12T19:37:31.110831 | deploy=0 watch=3
2026-03-12T19:38:31.112526 | deploy=0 watch=3
2026-03-12T19:39:31.113489 | deploy=0 watch=3
2026-03-12T19:40:31.114453 | deploy=0 watch=3
2026-03-12T19:41:31.115493 | deploy=0 watch=3
2026-03-12T19:42:31.116394 | deploy=0 watch=3
2026-03-12T19:43:31.117444 | deploy=0 watch=3
2026-03-12T19:44:31.118389 | deploy=0 watch=3
2026-03-12T19:45:31.119449 | deploy=0 watch=3
2026-03-12T19:46:31.120438 | deploy=0 watch=3
2026-03-12T19:47:31.121640 | deploy=0 watch=3
2026-03-12T19:48:31.122794 | deploy=0 watch=3
2026-03-12T19:49:31.123773 | deploy=0 watch=3
2026-03-12T19:50:31.124627 | deploy=0 watch=3
2026-03-12T19:51:31.125853 | deploy=0 watch=3
2026-03-12T19:52:31.126795 | deploy=0 watch=3
2026-03-12T19:53:31.127780 | deploy=0 watch=3
2026-03-12T19:54:31.128972 | deploy=0 watch=3
2026-03-12T19:55:31.129947 | deploy=0 watch=3
2026-03-12T19:56:31.130812 | deploy=0 watch=3
2026-03-12T19:57:31.131824 | deploy=0 watch=3
2026-03-12T19:58:31.132760 | deploy=0 watch=3
2026-03-12T19:59:31.133733 | deploy=0 watch=3
2026-03-12T20:00:31.134653 | deploy=0 watch=3
2026-03-12T20:01:31.135548 | deploy=0 watch=3
2026-03-12T20:02:31.136529 | deploy=0 watch=3
2026-03-12T20:03:31.137664 | deploy=0 watch=3
2026-03-12T20:04:31.138685 | deploy=0 watch=3
2026-03-12T20:05:31.139810 | deploy=0 watch=3
2026-03-12T20:06:31.141040 | deploy=0 watch=3
2026-03-12T20:07:31.141935 | deploy=0 watch=3
2026-03-12T20:08:31.143053 | deploy=0 watch=3
2026-03-12T20:09:31.144188 | deploy=0 watch=3
2026-03-12T20:10:31.145258 | deploy=0 watch=3
2026-03-12T20:11:31.146293 | deploy=0 watch=3
2026-03-12T20:12:31.147305 | deploy=0 watch=3
2026-03-12T20:13:31.148260 | deploy=0 watch=3
2026-03-12T20:14:31.149307 | deploy=0 watch=3
2026-03-12T20:15:31.150356 | deploy=0 watch=3
2026-03-12T20:16:31.151269 | deploy=0 watch=3
2026-03-12T20:17:31.152331 | deploy=0 watch=3
2026-03-12T20:18:31.153276 | deploy=0 watch=3
2026-03-12T20:19:31.154332 | deploy=0 watch=3
2026-03-12T20:20:31.155243 | deploy=0 watch=3
2026-03-12T20:21:31.156411 | deploy=0 watch=3
2026-03-12T20:22:31.157368 | deploy=0 watch=3
2026-03-12T20:23:31.158292 | deploy=0 watch=3
2026-03-12T20:24:31.159164 | deploy=0 watch=3
2026-03-12T20:25:31.160068 | deploy=0 watch=3
2026-03-12T20:26:31.161073 | deploy=0 watch=3
2026-03-12T20:27:31.162033 | deploy=0 watch=3
2026-03-12T20:28:31.162901 | deploy=0 watch=3
2026-03-12T20:29:31.163967 | deploy=0 watch=3
2026-03-12T20:30:31.164878 | deploy=0 watch=3
2026-03-12T20:31:31.165895 | deploy=0 watch=3
2026-03-12T20:32:31.166975 | deploy=0 watch=3
2026-03-12T20:33:31.168012 | deploy=0 watch=3
2026-03-12T20:34:31.168955 | deploy=0 watch=3
2026-03-12T20:35:31.169864 | deploy=0 watch=3
2026-03-12T20:36:31.170769 | deploy=0 watch=3
2026-03-12T20:37:31.171668 | deploy=0 watch=3
2026-03-12T20:38:31.172858 | deploy=0 watch=3
2026-03-12T20:39:31.173960 | deploy=0 watch=3
2026-03-12T20:40:31.174903 | deploy=0 watch=3
2026-03-12T20:41:31.175836 | deploy=0 watch=3
2026-03-12T20:42:31.176771 | deploy=0 watch=3
2026-03-12T20:43:31.177693 | deploy=0 watch=3
2026-03-12T20:44:31.178583 | deploy=0 watch=3
2026-03-12T20:45:31.179716 | deploy=0 watch=3
2026-03-12T20:46:31.180909 | deploy=0 watch=3
2026-03-12T20:47:31.182025 | deploy=0 watch=3
2026-03-12T20:48:31.182976 | deploy=0 watch=3
2026-03-12T20:49:31.183860 | deploy=0 watch=3
2026-03-12T20:50:31.184845 | deploy=0 watch=3
2026-03-12T20:51:31.185795 | deploy=0 watch=3
2026-03-12T20:52:31.186889 | deploy=0 watch=3
2026-03-12T20:53:31.187804 | deploy=0 watch=3
2026-03-12T20:54:31.188638 | deploy=0 watch=3
2026-03-12T20:55:31.189599 | deploy=0 watch=3
2026-03-12T20:56:31.190496 | deploy=0 watch=3
2026-03-12T20:57:31.191564 | deploy=0 watch=3
2026-03-12T20:58:31.192465 | deploy=0 watch=3
2026-03-12T20:59:31.193427 | deploy=0 watch=3
2026-03-12T21:00:31.194472 | deploy=0 watch=3
2026-03-12T21:01:31.195602 | deploy=0 watch=3
2026-03-12T21:02:31.196550 | deploy=0 watch=3
2026-03-12T21:03:31.197493 | deploy=0 watch=3
2026-03-12T21:04:31.198498 | deploy=0 watch=3
2026-03-12T21:05:31.199683 | deploy=0 watch=3
2026-03-12T21:06:31.200808 | deploy=0 watch=3
2026-03-12T21:07:31.201856 | deploy=0 watch=3
2026-03-12T21:08:31.203015 | deploy=0 watch=3
2026-03-12T21:09:31.204315 | deploy=0 watch=3
2026-03-12T21:10:31.205313 | deploy=0 watch=3
2026-03-12T21:11:31.206386 | deploy=0 watch=3
2026-03-12T21:12:31.207340 | deploy=0 watch=3
2026-03-12T21:13:31.208266 | deploy=0 watch=3
2026-03-12T21:14:31.209502 | deploy=0 watch=3
2026-03-12T21:15:31.210592 | deploy=0 watch=3
2026-03-12T21:16:31.211735 | deploy=0 watch=3
2026-03-12T21:17:31.212653 | deploy=0 watch=3
2026-03-12T21:18:31.213634 | deploy=0 watch=3
2026-03-12T21:19:31.214573 | deploy=0 watch=3
2026-03-12T21:20:31.215686 | deploy=0 watch=3
2026-03-12T21:21:31.216591 | deploy=0 watch=3
2026-03-12T21:22:31.217463 | deploy=0 watch=3
2026-03-12T21:23:31.218658 | deploy=0 watch=3
2026-03-12T21:24:31.219694 | deploy=0 watch=3
2026-03-12T21:25:31.220770 | deploy=0 watch=3
2026-03-12T21:26:31.221768 | deploy=0 watch=3
2026-03-12T21:27:31.222631 | deploy=0 watch=3
2026-03-12T21:28:31.223652 | deploy=0 watch=3
2026-03-12T21:29:31.224546 | deploy=0 watch=3
2026-03-12T21:30:31.225560 | deploy=0 watch=3
2026-03-12T21:31:31.226513 | deploy=0 watch=3
2026-03-12T21:32:31.227434 | deploy=0 watch=3
2026-03-12T21:33:31.228547 | deploy=0 watch=3
2026-03-12T21:34:31.229469 | deploy=0 watch=3
2026-03-12T21:35:31.230417 | deploy=0 watch=3
2026-03-12T21:36:31.231526 | deploy=0 watch=3
2026-03-12T21:37:31.232561 | deploy=0 watch=3
2026-03-12T21:38:31.233589 | deploy=0 watch=3
2026-03-12T21:39:31.234544 | deploy=0 watch=3
2026-03-12T21:40:31.235577 | deploy=0 watch=3
2026-03-12T21:41:31.236555 | deploy=0 watch=3
2026-03-12T21:42:31.237641 | deploy=0 watch=3
2026-03-12T21:43:31.238546 | deploy=0 watch=3
2026-03-12T21:44:31.239562 | deploy=0 watch=3
2026-03-12T21:45:31.240513 | deploy=0 watch=3
2026-03-12T21:46:31.241601 | deploy=0 watch=3
2026-03-12T21:47:31.242659 | deploy=0 watch=3
2026-03-12T21:48:31.243541 | deploy=0 watch=3
2026-03-12T21:49:31.244605 | deploy=0 watch=3
2026-03-12T21:50:31.245574 | deploy=0 watch=3
2026-03-12T21:51:31.246687 | deploy=0 watch=3
2026-03-12T21:52:31.247683 | deploy=0 watch=3
2026-03-12T21:53:31.248582 | deploy=0 watch=3
2026-03-12T21:54:31.249472 | deploy=0 watch=3
2026-03-12T21:55:31.250750 | deploy=0 watch=3
2026-03-12T21:56:31.251785 | deploy=0 watch=3
2026-03-12T21:57:31.252863 | deploy=0 watch=3
2026-03-12T21:58:31.253910 | deploy=0 watch=3
2026-03-12T21:59:31.254890 | deploy=0 watch=3
2026-03-12T22:00:31.255885 | deploy=0 watch=3
2026-03-12T22:01:31.257300 | deploy=0 watch=3
2026-03-12T22:02:31.258273 | deploy=0 watch=3
2026-03-12T22:03:31.259158 | deploy=0 watch=3
2026-03-12T22:04:31.260041 | deploy=0 watch=3
2026-03-12T22:05:31.260859 | deploy=0 watch=3
2026-03-12T22:06:31.261939 | deploy=0 watch=3
2026-03-12T22:07:31.263314 | deploy=0 watch=3
2026-03-12T22:08:31.264173 | deploy=0 watch=3
2026-03-12T22:09:31.265033 | deploy=0 watch=3
2026-03-12T22:10:31.265923 | deploy=0 watch=3
2026-03-12T22:11:31.267033 | deploy=0 watch=3
2026-03-12T22:12:31.267891 | deploy=0 watch=3
2026-03-12T22:13:31.269059 | deploy=0 watch=3
2026-03-12T22:14:31.270069 | deploy=0 watch=3
2026-03-12T22:15:31.271290 | deploy=0 watch=3
2026-03-12T22:16:31.272330 | deploy=0 watch=3
2026-03-12T22:17:31.273251 | deploy=0 watch=3
2026-03-12T22:18:31.274272 | deploy=0 watch=3
2026-03-12T22:19:31.275380 | deploy=0 watch=3
2026-03-12T22:20:31.276458 | deploy=0 watch=3
2026-03-12T22:21:31.277478 | deploy=0 watch=3
2026-03-12T22:22:31.278396 | deploy=0 watch=3
2026-03-12T22:23:31.279429 | deploy=0 watch=3
2026-03-12T22:24:31.280524 | deploy=0 watch=3
2026-03-12T22:25:31.281449 | deploy=0 watch=3
2026-03-12T22:26:31.282501 | deploy=0 watch=3
2026-03-12T22:27:31.283431 | deploy=0 watch=3
2026-03-12T22:28:31.284624 | deploy=0 watch=3
2026-03-12T22:29:31.285755 | deploy=0 watch=3
2026-03-12T22:30:31.286782 | deploy=0 watch=3
2026-03-12T22:31:31.287804 | deploy=0 watch=3
2026-03-12T22:32:31.288900 | deploy=0 watch=3
2026-03-12T22:33:31.289781 | deploy=0 watch=3
2026-03-12T22:34:31.290718 | deploy=0 watch=3
2026-03-12T22:35:31.291658 | deploy=0 watch=3
2026-03-12T22:36:31.292575 | deploy=0 watch=3
2026-03-12T22:37:31.293475 | deploy=0 watch=3
2026-03-12T22:38:31.294431 | deploy=0 watch=3
2026-03-12T22:39:31.295292 | deploy=0 watch=3
2026-03-12T22:40:31.296238 | deploy=0 watch=3
2026-03-12T22:41:31.297497 | deploy=0 watch=3
2026-03-12T22:42:31.298371 | deploy=0 watch=3
2026-03-12T22:43:31.299237 | deploy=0 watch=3
2026-03-12T22:44:31.300302 | deploy=0 watch=3
2026-03-12T22:45:31.301247 | deploy=0 watch=3
2026-03-12T22:46:31.302346 | deploy=0 watch=3
2026-03-12T22:47:31.303676 | deploy=0 watch=3
2026-03-12T22:48:31.304594 | deploy=0 watch=3
2026-03-12T22:49:31.305470 | deploy=0 watch=3
2026-03-12T22:50:31.306355 | deploy=0 watch=3
2026-03-12T22:51:31.307345 | deploy=0 watch=3
2026-03-12T22:52:31.308315 | deploy=0 watch=3
2026-03-12T22:53:31.309328 | deploy=0 watch=3
2026-03-12T22:54:31.310355 | deploy=0 watch=3
2026-03-12T22:55:31.311452 | deploy=0 watch=3
2026-03-12T22:56:31.312746 | deploy=0 watch=3
2026-03-12T22:57:31.313880 | deploy=0 watch=3
2026-03-12T22:58:31.315650 | deploy=0 watch=3
2026-03-12T22:59:31.316610 | deploy=0 watch=3
2026-03-12T23:00:31.317711 | deploy=0 watch=3
2026-03-12T23:01:31.318674 | deploy=0 watch=3
2026-03-12T23:02:31.319608 | deploy=0 watch=3
2026-03-12T23:03:31.320555 | deploy=0 watch=3
2026-03-12T23:04:31.321512 | deploy=0 watch=3
2026-03-12T23:05:31.322401 | deploy=0 watch=3
2026-03-12T23:06:31.323522 | deploy=0 watch=3
2026-03-12T23:07:31.324554 | deploy=0 watch=3
2026-03-12T23:08:31.325458 | deploy=0 watch=3
2026-03-12T23:09:31.326608 | deploy=0 watch=3
2026-03-12T23:10:31.327712 | deploy=0 watch=3
2026-03-12T23:11:31.328722 | deploy=0 watch=3
2026-03-12T23:12:31.329593 | deploy=0 watch=3
2026-03-12T23:13:31.330485 | deploy=0 watch=3
2026-03-12T23:14:31.331383 | deploy=0 watch=3
2026-03-12T23:15:31.332284 | deploy=0 watch=3
2026-03-12T23:16:31.333215 | deploy=0 watch=3
2026-03-12T23:17:31.334931 | deploy=0 watch=3
2026-03-12T23:18:31.335915 | deploy=0 watch=3
2026-03-12T23:19:31.336843 | deploy=0 watch=3
2026-03-12T23:20:31.337899 | deploy=0 watch=3
2026-03-12T23:21:31.338884 | deploy=0 watch=3
2026-03-12T23:22:31.339958 | deploy=0 watch=3
2026-03-12T23:23:31.340860 | deploy=0 watch=3
2026-03-12T23:24:31.341853 | deploy=0 watch=3
2026-03-12T23:25:31.343070 | deploy=0 watch=3
2026-03-12T23:26:31.344340 | deploy=0 watch=3
2026-03-12T23:27:31.345816 | deploy=0 watch=3
2026-03-12T23:28:31.346966 | deploy=0 watch=3
2026-03-12T23:29:31.348109 | deploy=0 watch=3
2026-03-12T23:30:31.349052 | deploy=0 watch=3
2026-03-12T23:31:31.350051 | deploy=0 watch=3
2026-03-12T23:32:31.350921 | deploy=0 watch=3
2026-03-12T23:33:31.352011 | deploy=0 watch=3
2026-03-12T23:34:31.352881 | deploy=0 watch=3
2026-03-12T23:35:31.353929 | deploy=0 watch=3
2026-03-12T23:36:31.355209 | deploy=0 watch=3
2026-03-12T23:37:31.356136 | deploy=0 watch=3
2026-03-12T23:38:31.357220 | deploy=0 watch=3
2026-03-12T23:39:31.358046 | deploy=0 watch=3
2026-03-12T23:40:31.358934 | deploy=0 watch=3
2026-03-12T23:41:31.359823 | deploy=0 watch=3
2026-03-12T23:42:31.360724 | deploy=0 watch=3
2026-03-12T23:43:31.361855 | deploy=0 watch=3
2026-03-12T23:44:31.362800 | deploy=0 watch=3
2026-03-12T23:45:31.363803 | deploy=0 watch=3
2026-03-12T23:46:31.364791 | deploy=0 watch=3
2026-03-12T23:47:31.365856 | deploy=0 watch=3
2026-03-12T23:48:31.366793 | deploy=0 watch=3
2026-03-12T23:49:31.367877 | deploy=0 watch=3
2026-03-12T23:50:31.368969 | deploy=0 watch=3
2026-03-12T23:51:31.369924 | deploy=0 watch=3
2026-03-12T23:52:31.370911 | deploy=0 watch=3
2026-03-12T23:53:31.371914 | deploy=0 watch=3
2026-03-12T23:54:31.372921 | deploy=0 watch=3
2026-03-12T23:55:31.373847 | deploy=0 watch=3
2026-03-12T23:56:31.374923 | deploy=0 watch=3
2026-03-12T23:57:31.376019 | deploy=0 watch=3
2026-03-12T23:58:31.377125 | deploy=0 watch=3
2026-03-12T23:59:31.378053 | deploy=0 watch=3
2026-03-13T00:00:31.379633 | deploy=0 watch=3
2026-03-13T00:01:31.380739 | deploy=0 watch=3
2026-03-13T00:02:31.381764 | deploy=0 watch=3
2026-03-13T00:03:31.382823 | deploy=0 watch=3
2026-03-13T00:04:31.384000 | deploy=0 watch=3
2026-03-13T00:05:31.385058 | deploy=0 watch=3
2026-03-13T00:06:31.385970 | deploy=0 watch=3
2026-03-13T00:07:31.387017 | deploy=0 watch=3
2026-03-13T00:08:31.388184 | deploy=0 watch=3
2026-03-13T00:09:31.389150 | deploy=0 watch=3
2026-03-13T00:10:31.390066 | deploy=0 watch=3
2026-03-13T00:11:31.390964 | deploy=0 watch=3
2026-03-13T00:12:31.391912 | deploy=0 watch=3
2026-03-13T00:13:31.392873 | deploy=0 watch=3
2026-03-13T00:14:31.393964 | deploy=0 watch=3
2026-03-13T00:15:31.394872 | deploy=0 watch=3
2026-03-13T00:16:31.395784 | deploy=0 watch=3
2026-03-13T00:17:31.396728 | deploy=0 watch=3
2026-03-13T00:18:31.397775 | deploy=0 watch=3
2026-03-13T00:19:31.398869 | deploy=0 watch=3
2026-03-13T00:20:31.399997 | deploy=0 watch=3
2026-03-13T00:21:31.400949 | deploy=0 watch=3
2026-03-13T00:22:31.401905 | deploy=0 watch=3
2026-03-13T00:23:31.402826 | deploy=0 watch=3
2026-03-13T00:24:31.403910 | deploy=0 watch=3
2026-03-13T00:25:31.405027 | deploy=0 watch=3
2026-03-13T00:26:31.405948 | deploy=0 watch=3
2026-03-13T00:27:31.406953 | deploy=0 watch=3
2026-03-13T00:28:31.407815 | deploy=0 watch=3
2026-03-13T00:29:31.408818 | deploy=0 watch=3
2026-03-13T00:30:31.409949 | deploy=0 watch=3
2026-03-13T00:31:31.411109 | deploy=0 watch=3
2026-03-13T00:32:31.411991 | deploy=0 watch=3
2026-03-13T00:33:31.412987 | deploy=0 watch=3
2026-03-13T00:34:31.414162 | deploy=0 watch=3
2026-03-13T00:35:31.415013 | deploy=0 watch=3
2026-03-13T00:36:31.415936 | deploy=0 watch=3
2026-03-13T00:37:31.417006 | deploy=0 watch=3
2026-03-13T00:38:31.417944 | deploy=0 watch=3
2026-03-13T00:39:31.418837 | deploy=0 watch=3
2026-03-13T00:40:31.419972 | deploy=0 watch=3
2026-03-13T00:41:31.420861 | deploy=0 watch=3
2026-03-13T00:42:31.422105 | deploy=0 watch=3
2026-03-13T00:43:31.422981 | deploy=0 watch=3
2026-03-13T00:44:31.424120 | deploy=0 watch=3
2026-03-13T00:45:31.425253 | deploy=0 watch=3
2026-03-13T00:46:31.426377 | deploy=0 watch=3
2026-03-13T00:47:31.427267 | deploy=0 watch=3
2026-03-13T00:48:31.428189 | deploy=0 watch=3
2026-03-13T00:49:31.429396 | deploy=0 watch=3
2026-03-13T00:50:31.430514 | deploy=0 watch=3
2026-03-13T00:51:31.431527 | deploy=0 watch=3
2026-03-13T00:52:31.432503 | deploy=0 watch=3
2026-03-13T00:53:31.433567 | deploy=0 watch=3
2026-03-13T00:54:31.434579 | deploy=0 watch=3
2026-03-13T00:55:31.435732 | deploy=0 watch=3
2026-03-13T00:56:31.436750 | deploy=0 watch=3
2026-03-13T00:57:31.437830 | deploy=0 watch=3
2026-03-13T00:58:31.438979 | deploy=0 watch=3
2026-03-13T00:59:31.440679 | deploy=0 watch=3
2026-03-13T01:00:31.441563 | deploy=0 watch=3
2026-03-13T01:01:31.442650 | deploy=0 watch=3
2026-03-13T01:02:31.443551 | deploy=0 watch=3
2026-03-13T01:03:31.444503 | deploy=0 watch=3
2026-03-13T01:04:31.445368 | deploy=0 watch=3
2026-03-13T01:05:31.446398 | deploy=0 watch=3
2026-03-13T01:06:31.447579 | deploy=0 watch=3
2026-03-13T01:07:31.448530 | deploy=0 watch=3
2026-03-13T01:08:31.449583 | deploy=0 watch=3
2026-03-13T01:09:31.450558 | deploy=0 watch=3
2026-03-13T01:10:31.451509 | deploy=0 watch=3
2026-03-13T01:11:31.452706 | deploy=0 watch=3
2026-03-13T01:12:31.453568 | deploy=0 watch=3
2026-03-13T01:13:31.454409 | deploy=0 watch=3
2026-03-13T01:14:31.455276 | deploy=0 watch=3
2026-03-13T01:15:31.456355 | deploy=0 watch=3
2026-03-13T01:16:31.457328 | deploy=0 watch=3
2026-03-13T01:17:31.458304 | deploy=0 watch=3
2026-03-13T01:18:31.459228 | deploy=0 watch=3
2026-03-13T01:19:31.460210 | deploy=0 watch=3
2026-03-13T01:20:31.461165 | deploy=0 watch=3
2026-03-13T01:21:31.462248 | deploy=0 watch=3
2026-03-13T01:22:31.463198 | deploy=0 watch=3
2026-03-13T01:23:31.464158 | deploy=0 watch=3
2026-03-13T01:24:31.465026 | deploy=0 watch=3
2026-03-13T01:25:31.465980 | deploy=0 watch=3
2026-03-13T01:26:31.467145 | deploy=0 watch=3
2026-03-13T01:27:31.467976 | deploy=0 watch=3
2026-03-13T01:28:31.469253 | deploy=0 watch=3
2026-03-13T01:29:31.470188 | deploy=0 watch=3
2026-03-13T01:30:31.471412 | deploy=0 watch=3
2026-03-13T01:31:31.472580 | deploy=0 watch=3
2026-03-13T01:32:31.473610 | deploy=0 watch=3
2026-03-13T01:33:31.474663 | deploy=0 watch=3
2026-03-13T01:34:31.475605 | deploy=0 watch=3
2026-03-13T01:35:31.476532 | deploy=0 watch=3
2026-03-13T01:36:31.477610 | deploy=0 watch=3
2026-03-13T01:37:31.478875 | deploy=0 watch=3
2026-03-13T01:38:31.479834 | deploy=0 watch=3
2026-03-13T01:39:31.480880 | deploy=0 watch=3
2026-03-13T01:40:31.481810 | deploy=0 watch=3
2026-03-13T01:41:31.482739 | deploy=0 watch=3
2026-03-13T01:42:31.483593 | deploy=0 watch=3
2026-03-13T01:43:31.484500 | deploy=0 watch=3
2026-03-13T01:44:31.485487 | deploy=0 watch=3
2026-03-13T01:45:31.486354 | deploy=0 watch=3
2026-03-13T01:46:31.487214 | deploy=0 watch=3
2026-03-13T01:47:31.488317 | deploy=0 watch=3
2026-03-13T01:48:31.489228 | deploy=0 watch=3
2026-03-13T01:49:31.490261 | deploy=0 watch=3
2026-03-13T01:50:31.491122 | deploy=0 watch=3
2026-03-13T01:51:31.492478 | deploy=0 watch=3
2026-03-13T01:52:31.493410 | deploy=0 watch=3
2026-03-13T01:53:31.494477 | deploy=0 watch=3
2026-03-13T01:54:31.495466 | deploy=0 watch=3
2026-03-13T01:55:31.496432 | deploy=0 watch=3
2026-03-13T01:56:31.497568 | deploy=0 watch=3
2026-03-13T01:57:31.498687 | deploy=0 watch=3
2026-03-13T01:58:31.499610 | deploy=0 watch=3
2026-03-13T01:59:31.500502 | deploy=0 watch=3
2026-03-13T02:00:31.501720 | deploy=0 watch=3
2026-03-13T02:01:31.502948 | deploy=0 watch=3
2026-03-13T02:02:31.503882 | deploy=0 watch=3
2026-03-13T02:03:31.504767 | deploy=0 watch=3
2026-03-13T02:04:31.505682 | deploy=0 watch=3
2026-03-13T02:05:31.506569 | deploy=0 watch=3
2026-03-13T02:06:31.507752 | deploy=0 watch=3
